x_mm y_mm
0.000000 0.000000
1.504890 1.983631
3.009780 2.928500
4.514670 3.767116
6.019561 4.285260
7.524451 4.784770
9.029341 5.254156
10.534231 5.586002
12.039121 5.922408
13.544011 6.260574
15.048901 6.572762
16.553791 6.838524
18.058682 7.105949
19.563572 7.379860
21.068462 7.651257
22.573352 7.903211
24.078242 8.147368
25.583132 8.391525
27.088022 8.637136
28.592912 8.886297
30.097803 9.131981
31.602693 9.371651
33.107583 9.611320
34.612473 9.850990
36.117363 10.090660
37.622253 10.330731
39.127143 10.569019
40.632034 10.801451
42.136924 11.033883
43.641814 11.266315
45.146704 11.498747
46.651594 11.731179
48.156484 11.961814
49.661374 12.183180
51.166264 12.393795
52.671155 12.604534
54.176045 12.815273
55.680935 13.026012
57.185825 13.236751
58.690715 13.447489
60.195605 13.654517
61.700495 13.844343
63.205386 14.016757
64.710276 14.189603
66.215166 14.362449
67.720056 14.535295
69.224946 14.708141
70.729836 14.880987
72.234726 15.053833
73.739616 15.218807
75.244507 15.365912
76.749397 15.503581
78.254287 15.641264
79.759177 15.778948
81.264067 15.916631
82.768957 16.054314
84.273847 16.191998
85.778737 16.329681
87.283628 16.464224
88.788518 16.584728
90.293408 16.692524
91.798298 16.800614
93.303188 16.908704
94.808078 17.016794
96.312968 17.124884
97.817859 17.232974
99.322749 17.341064
100.827639 17.449153
102.332529 17.551296
103.837419 17.640739
105.342309 17.723662
106.847199 17.806598
108.352089 17.889535
109.856980 17.972472
111.361870 18.055409
112.866760 18.138346
114.371650 18.221282
115.876540 18.304219
117.381430 18.382760
118.886320 18.450620
120.391211 18.512035
121.896101 18.573499
123.400991 18.634964
124.905881 18.696429
126.410771 18.757894
127.915661 18.819358
129.420551 18.880823
130.925441 18.942288
132.430332 19.002563
133.935222 19.054499
135.440112 19.097562
136.945002 19.140842
138.449892 19.184123
139.954782 19.227404
141.459672 19.270684
142.964562 19.313965
144.469453 19.357246
145.974343 19.400527
147.479233 19.443807
148.984123 19.482297
150.489013 19.512379
151.993903 19.540248
153.498793 19.568116
155.003684 19.595985
156.508574 19.623853
158.013464 19.651722
159.518354 19.679591
161.023244 19.707459
162.528134 19.735328
164.033024 19.761541
165.537914 19.781809
167.042805 19.796797
168.547695 19.811843
170.052585 19.826890
171.557475 19.841936
173.062365 19.856983
174.567255 19.872029
176.072145 19.887076
177.577035 19.902122
179.081926 19.917136
180.586816 19.927824
182.091706 19.930913
183.596596 19.934176
185.101486 19.937438
186.606376 19.940701
188.111266 19.943964
189.616157 19.947227
191.121047 19.950490
192.625937 19.953752
194.130827 19.957015
195.635717 19.957347
197.140607 19.951416
198.645497 19.945176
200.150387 19.938937
201.655278 19.932698
203.160168 19.926458
204.665058 19.920219
206.169948 19.913979
207.674838 19.907740
209.179728 19.900977
210.684618 19.890781
212.189509 19.875257
213.694399 19.859782
215.199289 19.844306
216.704179 19.828831
218.209069 19.813356
219.713959 19.797881
221.218849 19.782406
222.723739 19.766931
224.228630 19.749702
225.733520 19.727075
227.238410 19.703884
228.743300 19.680694
230.248190 19.657503
231.753080 19.634312
233.257970 19.611122
234.762860 19.587931
236.267751 19.564504
237.772641 19.538743
239.277531 19.507508
240.782421 19.476310
242.287311 19.445113
243.792201 19.413916
245.297091 19.382719
246.801982 19.351522
248.306872 19.320306
249.811762 19.287864
251.316652 19.250102
252.821542 19.212404
254.326432 19.174706
255.831322 19.137008
257.336212 19.099310
258.841103 19.061611
260.345993 19.023285
261.850883 18.980830
263.355773 18.936222
264.860663 18.891613
266.365553 18.847005
267.870443 18.802397
269.375334 18.757748
270.880224 18.712189
272.385114 18.661723
273.890004 18.611279
275.394894 18.560834
276.899784 18.510390
278.404674 18.459794
279.909564 18.407211
281.414455 18.351689
282.919345 18.296166
284.424235 18.240644
285.929125 18.184973
287.434015 18.126525
288.938905 18.066502
290.443795 18.006479
291.948685 17.946360
293.453576 17.883057
294.958466 17.819335
296.463356 17.755091
297.968246 17.688624
299.473136 17.622567
