x_mm y_mm
0.000000 0.000000
1.506602 1.964390
3.013204 2.878416
4.519806 3.703033
6.026408 4.192579
7.533010 4.660436
9.039613 5.110656
10.546215 5.411311
12.052817 5.715320
13.559419 6.022367
15.066021 6.307329
16.572623 6.540687
18.079225 6.774913
19.585827 7.015159
21.092429 7.255114
22.599031 7.474476
24.105634 7.684976
25.612236 7.895475
27.118838 8.106733
28.625440 8.321736
30.132042 8.533741
31.638644 8.738771
33.145246 8.943802
34.651848 9.148832
36.158450 9.353863
37.665052 9.559040
39.171655 9.763250
40.678257 9.960292
42.184859 10.157334
43.691461 10.354376
45.198063 10.551418
46.704665 10.748460
48.211267 10.944445
49.717869 11.132739
51.224471 11.307428
52.731073 11.482251
54.237675 11.657075
55.744278 11.831898
57.250880 12.006721
58.757482 12.181545
60.264084 12.354185
61.770686 12.512670
63.277288 12.648750
64.783890 12.785317
66.290492 12.921884
67.797094 13.058450
69.303696 13.195017
70.810299 13.331584
72.316901 13.468150
73.823503 13.600084
75.330105 13.713584
76.836707 13.814635
78.343309 13.915703
79.849911 14.016771
81.356513 14.117838
82.863115 14.218906
84.369717 14.319974
85.876320 14.421041
87.382922 14.520260
88.889524 14.608160
90.396126 14.678975
91.902728 14.750135
93.409330 14.821294
94.915932 14.892454
96.422534 14.963613
97.929136 15.034773
99.435738 15.105932
100.942340 15.177092
102.448943 15.244747
103.955545 15.299269
105.462147 15.344968
106.968749 15.390683
108.475351 15.436399
109.981953 15.482115
111.488555 15.527830
112.995157 15.573546
114.501759 15.619262
116.008361 15.664977
117.514964 15.708102
119.021566 15.740730
120.528168 15.764653
122.034770 15.788635
123.541372 15.812617
125.047974 15.836599
126.554576 15.860580
128.061178 15.884562
129.567780 15.908544
131.074382 15.932526
132.580985 15.955806
134.087587 15.972994
135.594189 15.978302
137.100791 15.983864
138.607393 15.989426
140.113995 15.994988
141.620597 16.000550
143.127199 16.006112
144.633801 16.011674
146.140403 16.017235
147.647005 16.022797
149.153608 16.025527
150.660210 16.018394
152.166812 16.008337
153.673414 15.998281
155.180016 15.988225
156.686618 15.978169
158.193220 15.968113
159.699822 15.958056
161.206424 15.948000
162.713026 15.937944
164.219629 15.926911
165.726231 15.910570
167.232833 15.887445
168.739435 15.864385
170.246037 15.841325
171.752639 15.818266
173.259241 15.795206
174.765843 15.772146
176.272445 15.749086
177.779047 15.726027
179.285650 15.702947
180.792252 15.677267
182.298854 15.642066
183.805456 15.607055
185.312058 15.572044
186.818660 15.537034
188.325262 15.502023
189.831864 15.467012
191.338466 15.432002
192.845068 15.396991
194.351670 15.361980
195.858273 15.325232
197.364875 15.280972
198.871477 15.236316
200.378079 15.191661
201.884681 15.147005
203.391283 15.102350
204.897885 15.057694
206.404487 15.013039
207.911089 14.968383
209.417691 14.923419
210.924294 14.875668
212.430896 14.821591
213.937498 14.767566
215.444100 14.713541
216.950702 14.659516
218.457304 14.605491
219.963906 14.551465
221.470508 14.497440
222.977110 14.443415
224.483712 14.388349
225.990315 14.327151
227.496917 14.265287
229.003519 14.203424
230.510121 14.141561
232.016723 14.079698
233.523325 14.017834
235.029927 13.955971
236.536529 13.893968
238.043131 13.830127
239.549733 13.760099
241.056335 13.690109
242.562938 13.620119
244.069540 13.550129
245.576142 13.480139
247.082744 13.410149
248.589346 13.340148
250.095948 13.269374
251.602550 13.192716
253.109152 13.116119
254.615754 13.039522
256.122356 12.962926
257.628959 12.886329
259.135561 12.809732
260.642163 12.732762
262.148765 12.651486
263.655367 12.567871
265.161969 12.484257
266.668571 12.400643
268.175173 12.317029
269.681775 12.233391
271.188377 12.149060
272.694979 12.059492
274.201582 11.969945
275.708184 11.880398
277.214786 11.790850
278.721388 11.701213
280.227990 11.609595
281.734592 11.514888
283.241194 11.420180
284.747796 11.325472
286.254398 11.230676
287.761000 11.133028
289.267603 11.033744
290.774205 10.934460
292.280807 10.835119
293.787409 10.732507
295.294011 10.629466
296.800613 10.525905
298.307215 10.420070
299.813817 10.314655
