x_mm y_mm
0.000000 0.000000
1.506194 2.099032
3.012388 3.066607
4.518582 3.931004
6.024776 4.457463
7.530970 4.957762
9.037164 5.435097
10.543357 5.764645
12.049551 6.095273
13.555745 6.426666
15.061939 6.734006
16.568133 6.990940
18.074327 7.248647
19.580521 7.510469
21.086715 7.770063
22.592909 8.009174
24.099103 8.239702
25.605297 8.470231
27.111491 8.701435
28.617685 8.934724
30.123878 9.163945
31.630072 9.386462
33.136266 9.608979
34.642460 9.831497
36.148654 10.054014
37.654848 10.276434
39.161042 10.496270
40.667236 10.708794
42.173430 10.921318
43.679624 11.133842
45.185818 11.346366
46.692012 11.558889
48.198206 11.770041
49.704400 11.972350
51.210593 12.160919
52.716787 12.349576
54.222981 12.538232
55.729175 12.726888
57.235369 12.915545
58.741563 13.104201
60.247757 13.290033
61.753951 13.460072
63.260145 13.608775
64.766339 13.757789
66.272533 13.906803
67.778727 14.055816
69.284921 14.204830
70.791114 14.353844
72.297308 14.502858
73.803502 14.645892
75.309696 14.770177
76.815890 14.882515
78.322084 14.994865
79.828278 15.107214
81.334472 15.219563
82.840666 15.331913
84.346860 15.444262
85.853054 15.556612
87.359248 15.666578
88.865442 15.763838
90.371635 15.845089
91.877829 15.926557
93.384023 16.008025
94.890217 16.089493
96.396411 16.170961
97.902605 16.252429
99.408799 16.333897
100.914993 16.415366
102.421187 16.492326
103.927381 16.555926
105.433575 16.611117
106.939769 16.666319
108.445963 16.721521
109.952157 16.776723
111.458350 16.831925
112.964544 16.887127
114.470738 16.942329
115.976932 16.997531
117.483126 17.049403
118.989320 17.090396
120.495514 17.123137
122.001708 17.155915
123.507902 17.188693
125.014096 17.221471
126.520290 17.254249
128.026484 17.287027
129.532678 17.319806
131.038871 17.352584
132.545065 17.384461
134.051259 17.409201
135.557453 17.422812
137.063647 17.436583
138.569841 17.450354
140.076035 17.464125
141.582229 17.477896
143.088423 17.491667
144.594617 17.505438
146.100811 17.519209
147.607005 17.532980
149.113199 17.543095
150.619392 17.543611
152.125586 17.541275
153.631780 17.538939
155.137974 17.536603
156.644168 17.534267
158.150362 17.531930
159.656556 17.529594
161.162750 17.527258
162.668944 17.524922
164.175138 17.521333
165.681332 17.512034
167.187526 17.496236
168.693720 17.480481
170.199914 17.464725
171.706107 17.448970
173.212301 17.433215
174.718495 17.417459
176.224689 17.401704
177.730883 17.385948
179.237077 17.370168
180.743271 17.351047
182.249465 17.322848
183.755659 17.294772
185.261853 17.266695
186.768047 17.238619
188.274241 17.210543
189.780435 17.182467
191.286628 17.154391
192.792822 17.126315
194.299016 17.098239
195.805210 17.067913
197.311404 17.030316
198.817598 16.992287
200.323792 16.954257
201.829986 16.916228
203.336180 16.878199
204.842374 16.840169
206.348568 16.802140
207.854762 16.764111
209.360956 16.725686
210.867149 16.684148
212.373343 16.636435
213.879537 16.588756
215.385731 16.541077
216.891925 16.493398
218.398119 16.445719
219.904313 16.398040
221.410507 16.350361
222.916701 16.302682
224.422895 16.253655
225.929089 16.198573
227.435283 16.142801
228.941477 16.087029
230.447671 16.031257
231.953864 15.975485
233.460058 15.919714
234.966252 15.863942
236.472446 15.807991
237.978640 15.749961
239.484834 15.685796
240.991028 15.621656
242.497222 15.557516
244.003416 15.493376
245.509610 15.429236
247.015804 15.365097
248.521998 15.300942
250.028192 15.235816
251.534385 15.164816
253.040579 15.093858
254.546773 15.022899
256.052967 14.951940
257.559161 14.880982
259.065355 14.810023
260.571549 14.738583
262.077743 14.662767
263.583937 14.584584
265.090131 14.506400
266.596325 14.428216
268.102519 14.350033
269.608713 14.271818
271.114906 14.192808
272.621100 14.108489
274.127294 14.024184
275.633488 13.939879
277.139682 13.855574
278.645876 13.771152
280.152070 13.684684
281.658264 13.595062
283.164458 13.505441
284.670652 13.415819
286.176846 13.326082
287.683040 13.233421
289.189234 13.139079
290.695428 13.044738
292.201621 12.950322
293.707815 12.852554
295.214009 12.754343
296.720203 12.655594
298.226397 12.554511
299.732591 12.453859
